1732651785.073,Reset Canvas,0,,,,2024-11-26T20:09:45.073000
1732651785.073,Reset Canvas,0,0,medium,,2024-11-26T20:09:45.073000
1732651785.073,Reset Canvas,0,0,[[0.5]],1,2024-11-26T20:09:45.073000
1732651789.059,Start Drawing,1,,,,2024-11-26T20:09:49.059000
1732651789.059,Start Drawing,1,1,[[0.5]],,2024-11-26T20:09:49.059000
1732651789.634,Stop Drawing,0,,,,2024-11-26T20:09:49.634000
1732651789.634,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:09:49.634000
1732651790.036,Start Drawing,1,,,,2024-11-26T20:09:50.036000
1732651790.036,Start Drawing,1,1,[[0.5]],,2024-11-26T20:09:50.036000
1732651790.525,Stop Drawing,0,,,,2024-11-26T20:09:50.525000
1732651790.525,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:09:50.525000
1732651791.113,Start Drawing,1,,,,2024-11-26T20:09:51.113000
1732651791.113,Start Drawing,1,1,[[0.5]],,2024-11-26T20:09:51.113000
1732651791.435,Stop Drawing,0,,,,2024-11-26T20:09:51.435000
1732651791.435,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:09:51.435000
1732651791.885,Start Drawing,1,,,,2024-11-26T20:09:51.885000
1732651791.885,Start Drawing,1,1,[[0.5]],,2024-11-26T20:09:51.885000
1732651792.214,Stop Drawing,0,,,,2024-11-26T20:09:52.214000
1732651792.214,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:09:52.214000
