1732652178.832,Reset Canvas,0,,,,2024-11-26T20:16:18.832000
1732652178.832,Reset Canvas,0,0,medium,,2024-11-26T20:16:18.832000
1732652178.832,Reset Canvas,0,0,[[0.5]],1,2024-11-26T20:16:18.832000
1732652179.143,Start Drawing,1,,,,2024-11-26T20:16:19.143000
1732652179.143,Start Drawing,1,1,[[0.5]],,2024-11-26T20:16:19.143000
1732652179.143,Start Drawing,1,1,[[0.5]],1,2024-11-26T20:16:19.143000
1732652179.843,Stop Drawing,0,,,,2024-11-26T20:16:19.843000
1732652179.843,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:16:19.843000
1732652180.334,Start Drawing,1,,,,2024-11-26T20:16:20.334000
1732652180.334,Start Drawing,1,1,[[0.5]],,2024-11-26T20:16:20.334000
1732652180.886,Stop Drawing,0,,,,2024-11-26T20:16:20.886000
1732652180.886,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:16:20.886000
1732652181.188,Start Drawing,1,,,,2024-11-26T20:16:21.188000
1732652181.188,Start Drawing,1,1,[[0.5]],,2024-11-26T20:16:21.188000
1732652181.775,Stop Drawing,0,,,,2024-11-26T20:16:21.775000
1732652181.775,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:16:21.775000
1732652183.259,Start Drawing,1,,,,2024-11-26T20:16:23.259000
1732652183.259,Start Drawing,1,1,[[0.5]],,2024-11-26T20:16:23.259000
1732652184.001,Stop Drawing,0,,,,2024-11-26T20:16:24.001000
1732652184.001,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:16:24.001000
1732652184.824,Start Drawing,1,,,,2024-11-26T20:16:24.824000
1732652184.824,Start Drawing,1,1,[[0.5]],,2024-11-26T20:16:24.824000
1732652185.341,Stop Drawing,0,,,,2024-11-26T20:16:25.341000
1732652185.341,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:16:25.341000
1732652185.964,Start Drawing,1,,,,2024-11-26T20:16:25.964000
1732652185.964,Start Drawing,1,1,[[0.5]],,2024-11-26T20:16:25.964000
1732652186.279,Stop Drawing,0,,,,2024-11-26T20:16:26.279000
1732652186.279,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:16:26.279000
1732652189.446,Changed Color to #4a86e8,0,,,,2024-11-26T20:16:29.446000
1732652189.446,Changed Color to #4a86e8,0,0,high,,2024-11-26T20:16:29.446000
1732652190.095,Start Drawing,1,,,,2024-11-26T20:16:30.095000
1732652190.095,Start Drawing,1,1,high,,2024-11-26T20:16:30.095000
1732652190.704,Stop Drawing,0,,,,2024-11-26T20:16:30.704000
1732652190.704,Stop Drawing,0,0,high,,2024-11-26T20:16:30.704000
1732652191.128,Start Drawing,1,,,,2024-11-26T20:16:31.128000
1732652191.128,Start Drawing,1,1,high,,2024-11-26T20:16:31.128000
1732652191.965,Stop Drawing,0,,,,2024-11-26T20:16:31.965000
1732652191.965,Stop Drawing,0,0,high,,2024-11-26T20:16:31.965000
1732652194.012,Changed Color to #ff00ff,0,,,,2024-11-26T20:16:34.012000
1732652194.012,Changed Color to #ff00ff,0,0,high,,2024-11-26T20:16:34.012000
1732652194.372,Start Drawing,1,,,,2024-11-26T20:16:34.372000
1732652194.372,Start Drawing,1,1,high,,2024-11-26T20:16:34.372000
1732652194.372,Start Drawing,1,1,[[0.9]],1,2024-11-26T20:16:34.372000
1732652195.001,Stop Drawing,0,,,,2024-11-26T20:16:35.001000
1732652195.001,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:16:35.001000
1732652195.001,Stop Drawing,0,0,[[0.9]],1,2024-11-26T20:16:35.001000
1732652195.303,Start Drawing,1,,,,2024-11-26T20:16:35.303000
1732652195.303,Start Drawing,1,1,[[0.9]],,2024-11-26T20:16:35.303000
1732652195.845,Stop Drawing,0,,,,2024-11-26T20:16:35.845000
1732652195.845,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:16:35.845000
1732652197.383,Start Drawing,1,,,,2024-11-26T20:16:37.383000
1732652197.383,Start Drawing,1,1,[[0.9]],,2024-11-26T20:16:37.383000
1732652197.956,Stop Drawing,0,,,,2024-11-26T20:16:37.956000
1732652197.956,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:16:37.956000
1732652198.206,Start Drawing,1,,,,2024-11-26T20:16:38.206000
1732652198.206,Start Drawing,1,1,[[0.9]],,2024-11-26T20:16:38.206000
1732652198.835,Stop Drawing,0,,,,2024-11-26T20:16:38.835000
1732652198.835,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:16:38.835000
1732652199.25,Start Drawing,1,,,,2024-11-26T20:16:39.250000
1732652199.25,Start Drawing,1,1,[[0.9]],,2024-11-26T20:16:39.250000
1732652199.815,Stop Drawing,0,,,,2024-11-26T20:16:39.815000
1732652199.815,Stop Drawing,0,0,high,,2024-11-26T20:16:39.815000
1732652200.21,Start Drawing,1,,,,2024-11-26T20:16:40.210000
1732652200.21,Start Drawing,1,1,high,,2024-11-26T20:16:40.210000
1732652200.719,Stop Drawing,0,,,,2024-11-26T20:16:40.719000
1732652200.719,Stop Drawing,0,0,high,,2024-11-26T20:16:40.719000
1732652202.332,Changed Line Width to 16,0,,,,2024-11-26T20:16:42.332000
1732652202.332,Changed Line Width to 16,0,0,high,,2024-11-26T20:16:42.332000
1732652207.169,Changed Color to #9900ff,0,,,,2024-11-26T20:16:47.169000
1732652207.169,Changed Color to #9900ff,0,0,high,,2024-11-26T20:16:47.169000
1732652207.779,Start Drawing,1,,,,2024-11-26T20:16:47.779000
1732652207.779,Start Drawing,1,1,high,,2024-11-26T20:16:47.779000
