1732652709.935,Stop Drawing,0,,,,2024-11-26T20:25:09.935000
1732652709.935,Stop Drawing,0,0,medium,,2024-11-26T20:25:09.935000
1732652709.935,Stop Drawing,0,0,[[0.5]],[1],2024-11-26T20:25:09.935000
1732652711.766,Changed Line Width to 16,0,,,,2024-11-26T20:25:11.766000
1732652711.766,Changed Line Width to 16,0,0,[[0.5]],,2024-11-26T20:25:11.766000
1732652716.596,Start Drawing,1,,,,2024-11-26T20:25:16.596000
1732652716.596,Start Drawing,1,1,[[0.5]],,2024-11-26T20:25:16.596000
1732652716.934,Stop Drawing,0,,,,2024-11-26T20:25:16.934000
1732652716.934,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:25:16.934000
1732652718.149,Changed Line Width to 21,0,,,,2024-11-26T20:25:18.149000
1732652718.149,Changed Line Width to 21,0,0,[[0.5]],,2024-11-26T20:25:18.149000
1732652719.874,Changed Color to #0000ff,0,,,,2024-11-26T20:25:19.874000
1732652719.874,Changed Color to #0000ff,0,0,[[0.5]],,2024-11-26T20:25:19.874000
1732652720.651,Start Drawing,1,,,,2024-11-26T20:25:20.651000
1732652720.651,Start Drawing,1,1,medium,,2024-11-26T20:25:20.651000
1732652721.198,Stop Drawing,0,,,,2024-11-26T20:25:21.198000
1732652721.198,Stop Drawing,0,0,medium,,2024-11-26T20:25:21.198000
1732652721.701,Start Drawing,1,,,,2024-11-26T20:25:21.701000
1732652721.701,Start Drawing,1,1,medium,,2024-11-26T20:25:21.701000
1732652724.235,Stop Drawing,0,,,,2024-11-26T20:25:24.235000
1732652724.235,Stop Drawing,0,0,medium,,2024-11-26T20:25:24.235000
1732652727.013,Changed Color to #000000,0,,,,2024-11-26T20:25:27.013000
1732652727.013,Changed Color to #000000,0,0,medium,,2024-11-26T20:25:27.013000
1732652727.013,Changed Color to #000000,0,0,[[0.1]],[1],2024-11-26T20:25:27.013000
1732652727.651,Start Drawing,1,,,,2024-11-26T20:25:27.651000
1732652727.651,Start Drawing,1,1,[[0.1]],,2024-11-26T20:25:27.651000
1732652728.251,Stop Drawing,0,,,,2024-11-26T20:25:28.251000
1732652728.251,Stop Drawing,0,0,[[0.1]],,2024-11-26T20:25:28.251000
1732652728.612,Start Drawing,1,,,,2024-11-26T20:25:28.612000
1732652728.612,Start Drawing,1,1,[[0.1]],,2024-11-26T20:25:28.612000
1732652729.25,Stop Drawing,0,,,,2024-11-26T20:25:29.250000
1732652729.25,Stop Drawing,0,0,[[0.1]],,2024-11-26T20:25:29.250000
