1732653485.426,Start Drawing,1,,,,2024-11-26T20:38:05.426000
1732653485.426,Start Drawing,1,1,high,,2024-11-26T20:38:05.426000
1732653486.066,Stop Drawing,0,,,,2024-11-26T20:38:06.066000
1732653486.066,Stop Drawing,0,0,high,,2024-11-26T20:38:06.066000
1732653486.527,Start Drawing,1,,,,2024-11-26T20:38:06.527000
1732653486.527,Start Drawing,1,1,high,,2024-11-26T20:38:06.527000
1732653487.197,Stop Drawing,0,,,,2024-11-26T20:38:07.197000
1732653487.197,Stop Drawing,0,0,high,,2024-11-26T20:38:07.197000
1732653487.606,Start Drawing,1,,,,2024-11-26T20:38:07.606000
1732653487.606,Start Drawing,1,1,high,,2024-11-26T20:38:07.606000
1732653487.907,Stop Drawing,0,,,,2024-11-26T20:38:07.907000
1732653487.907,Stop Drawing,0,0,high,,2024-11-26T20:38:07.907000
1732653488.051,Start Drawing,1,,,,2024-11-26T20:38:08.051000
1732653488.051,Start Drawing,1,1,high,,2024-11-26T20:38:08.051000
1732653488.189,Stop Drawing,0,,,,2024-11-26T20:38:08.189000
1732653488.189,Stop Drawing,0,0,high,,2024-11-26T20:38:08.189000
1732653488.621,Start Drawing,1,,,,2024-11-26T20:38:08.621000
1732653488.621,Start Drawing,1,1,high,,2024-11-26T20:38:08.621000
1732653489.131,Stop Drawing,0,,,,2024-11-26T20:38:09.131000
1732653489.131,Stop Drawing,0,0,high,,2024-11-26T20:38:09.131000
1732653490.581,Start Drawing,1,,,,2024-11-26T20:38:10.581000
1732653490.581,Start Drawing,1,1,high,,2024-11-26T20:38:10.581000
1732653491.367,Stop Drawing,0,,,,2024-11-26T20:38:11.367000
1732653491.367,Stop Drawing,0,0,high,,2024-11-26T20:38:11.367000
1732653491.367,Stop Drawing,0,0,[[0.9]],[1],2024-11-26T20:38:11.367000
1732653491.986,Start Drawing,1,,,,2024-11-26T20:38:11.986000
1732653491.986,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:11.986000
1732653492.292,Stop Drawing,0,,,,2024-11-26T20:38:12.292000
1732653492.292,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:12.292000
1732653501.883,Start Drawing,1,,,,2024-11-26T20:38:21.883000
1732653501.883,Start Drawing,1,1,high,,2024-11-26T20:38:21.883000
1732653502.205,Stop Drawing,0,,,,2024-11-26T20:38:22.205000
1732653502.205,Stop Drawing,0,0,high,,2024-11-26T20:38:22.205000
1732653502.603,Start Drawing,1,,,,2024-11-26T20:38:22.603000
1732653502.603,Start Drawing,1,1,high,,2024-11-26T20:38:22.603000
1732653502.835,Stop Drawing,0,,,,2024-11-26T20:38:22.835000
1732653502.835,Stop Drawing,0,0,high,,2024-11-26T20:38:22.835000
1732653529.122,Start Drawing,1,,,,2024-11-26T20:38:49.122000
1732653529.122,Start Drawing,1,1,high,,2024-11-26T20:38:49.122000
1732653529.122,Start Drawing,1,1,[[0.9]],[1],2024-11-26T20:38:49.122000
1732653529.468,Stop Drawing,0,,,,2024-11-26T20:38:49.468000
1732653529.468,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:49.468000
1732653530.407,Start Drawing,1,,,,2024-11-26T20:38:50.407000
1732653530.407,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:50.407000
1732653530.634,Stop Drawing,0,,,,2024-11-26T20:38:50.634000
1732653530.634,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:50.634000
1732653531.432,Start Drawing,1,,,,2024-11-26T20:38:51.432000
1732653531.432,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:51.432000
1732653531.806,Stop Drawing,0,,,,2024-11-26T20:38:51.806000
1732653531.806,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:51.806000
1732653532.24,Start Drawing,1,,,,2024-11-26T20:38:52.240000
1732653532.24,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:52.240000
1732653532.669,Stop Drawing,0,,,,2024-11-26T20:38:52.669000
1732653532.669,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:52.669000
1732653533.114,Start Drawing,1,,,,2024-11-26T20:38:53.114000
1732653533.114,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:53.114000
1732653533.526,Stop Drawing,0,,,,2024-11-26T20:38:53.526000
1732653533.526,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:53.526000
1732653533.852,Start Drawing,1,,,,2024-11-26T20:38:53.852000
1732653533.852,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:53.852000
1732653534.323,Stop Drawing,0,,,,2024-11-26T20:38:54.323000
1732653534.323,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:54.323000
1732653534.663,Start Drawing,1,,,,2024-11-26T20:38:54.663000
1732653534.663,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:54.663000
1732653535.074,Stop Drawing,0,,,,2024-11-26T20:38:55.074000
1732653535.074,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:55.074000
1732653535.377,Start Drawing,1,,,,2024-11-26T20:38:55.377000
1732653535.377,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:55.377000
1732653535.808,Stop Drawing,0,,,,2024-11-26T20:38:55.808000
1732653535.808,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:55.808000
1732653536.122,Start Drawing,1,,,,2024-11-26T20:38:56.122000
1732653536.122,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:56.122000
1732653536.486,Stop Drawing,0,,,,2024-11-26T20:38:56.486000
1732653536.486,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:56.486000
1732653536.953,Start Drawing,1,,,,2024-11-26T20:38:56.953000
1732653536.953,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:56.953000
1732653537.317,Stop Drawing,0,,,,2024-11-26T20:38:57.317000
1732653537.317,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:57.317000
1732653537.802,Start Drawing,1,,,,2024-11-26T20:38:57.802000
1732653537.802,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:57.802000
1732653538.116,Stop Drawing,0,,,,2024-11-26T20:38:58.116000
1732653538.116,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:58.116000
1732653538.509,Start Drawing,1,,,,2024-11-26T20:38:58.509000
1732653538.509,Start Drawing,1,1,[[0.9]],,2024-11-26T20:38:58.509000
1732653538.841,Stop Drawing,0,,,,2024-11-26T20:38:58.841000
1732653538.841,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:38:58.841000
1732653539.238,Start Drawing,1,,,,2024-11-26T20:38:59.238000
1732653539.238,Start Drawing,1,1,high,,2024-11-26T20:38:59.238000
1732653539.595,Stop Drawing,0,,,,2024-11-26T20:38:59.595000
1732653539.595,Stop Drawing,0,0,high,,2024-11-26T20:38:59.595000
1732653539.859,Start Drawing,1,,,,2024-11-26T20:38:59.859000
1732653539.859,Start Drawing,1,1,high,,2024-11-26T20:38:59.859000
1732653540.255,Stop Drawing,0,,,,2024-11-26T20:39:00.255000
1732653540.255,Stop Drawing,0,0,high,,2024-11-26T20:39:00.255000
1732653540.443,Start Drawing,1,,,,2024-11-26T20:39:00.443000
1732653540.443,Start Drawing,1,1,high,,2024-11-26T20:39:00.443000
1732653540.545,Stop Drawing,0,,,,2024-11-26T20:39:00.545000
1732653540.545,Stop Drawing,0,0,high,,2024-11-26T20:39:00.545000
1732653540.667,Start Drawing,1,,,,2024-11-26T20:39:00.667000
1732653540.667,Start Drawing,1,1,high,,2024-11-26T20:39:00.667000
1732653540.818,Stop Drawing,0,,,,2024-11-26T20:39:00.818000
1732653540.818,Stop Drawing,0,0,high,,2024-11-26T20:39:00.818000
1732653545.957,Start Drawing,1,,,,2024-11-26T20:39:05.957000
1732653545.957,Start Drawing,1,1,high,,2024-11-26T20:39:05.957000
1732653545.957,Start Drawing,1,1,[[0.9]],[0],2024-11-26T20:39:05.957000
1732653546.262,Stop Drawing,0,,,,2024-11-26T20:39:06.262000
1732653546.262,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:39:06.262000
1732653546.515,Start Drawing,1,,,,2024-11-26T20:39:06.515000
1732653546.515,Start Drawing,1,1,[[0.9]],,2024-11-26T20:39:06.515000
1732653547.409,Stop Drawing,0,,,,2024-11-26T20:39:07.409000
1732653547.409,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:39:07.409000
1732653547.8,Start Drawing,1,,,,2024-11-26T20:39:07.800000
1732653547.8,Start Drawing,1,1,[[0.9]],,2024-11-26T20:39:07.800000
1732653548.023,Stop Drawing,0,,,,2024-11-26T20:39:08.023000
1732653548.023,Stop Drawing,0,0,[[0.9]],,2024-11-26T20:39:08.023000
