1732651252.176,Changed Line Width to 19,0,,,,2024-11-26T20:00:52.176000
1732651252.176,Changed Line Width to 19,0,0,medium,,2024-11-26T20:00:52.176000
1732651252.176,Changed Line Width to 19,0,0,[[0.5]],1,2024-11-26T20:00:52.176000
1732651252.192,Changed Line Width to 17,0,,,,2024-11-26T20:00:52.192000
1732651252.192,Changed Line Width to 17,0,0,[[0.5]],,2024-11-26T20:00:52.192000
1732651252.192,Changed Line Width to 17,0,0,[[0.5]],1,2024-11-26T20:00:52.192000
1732651252.226,Changed Line Width to 13,0,,,,2024-11-26T20:00:52.226000
1732651252.209,Changed Line Width to 15,0,,,,2024-11-26T20:00:52.209000
1732651252.226,Changed Line Width to 13,0,0,[[0.5]],,2024-11-26T20:00:52.226000
1732651252.209,Changed Line Width to 15,0,0,[[0.5]],,2024-11-26T20:00:52.209000
1732651252.226,Changed Line Width to 13,0,0,[[0.5]],1,2024-11-26T20:00:52.226000
1732651252.209,Changed Line Width to 15,0,0,[[0.5]],1,2024-11-26T20:00:52.209000
1732651253.009,Start Drawing,1,,,,2024-11-26T20:00:53.009000
1732651253.009,Start Drawing,1,1,[[0.5]],,2024-11-26T20:00:53.009000
1732651253.312,Stop Drawing,0,,,,2024-11-26T20:00:53.312000
1732651253.312,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:00:53.312000
1732651254.034,Start Drawing,1,,,,2024-11-26T20:00:54.034000
1732651254.034,Start Drawing,1,1,[[0.5]],,2024-11-26T20:00:54.034000
1732651254.299,Stop Drawing,0,,,,2024-11-26T20:00:54.299000
1732651254.299,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:00:54.299000
1732651254.763,Start Drawing,1,,,,2024-11-26T20:00:54.763000
1732651254.763,Start Drawing,1,1,[[0.5]],,2024-11-26T20:00:54.763000
1732651255.174,Stop Drawing,0,,,,2024-11-26T20:00:55.174000
1732651255.174,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:00:55.174000
1732651255.826,Start Drawing,1,,,,2024-11-26T20:00:55.826000
1732651255.826,Start Drawing,1,1,[[0.5]],,2024-11-26T20:00:55.826000
1732651256.154,Stop Drawing,0,,,,2024-11-26T20:00:56.154000
