1732651539.872,Reset Canvas,0,,,,2024-11-26T20:05:39.872000
1732651539.872,Reset Canvas,0,0,medium,,2024-11-26T20:05:39.872000
1732651539.872,Reset Canvas,0,0,[[0.5]],1,2024-11-26T20:05:39.872000
1732651540.448,Start Drawing,1,,,,2024-11-26T20:05:40.448000
1732651540.448,Start Drawing,1,1,[[0.5]],,2024-11-26T20:05:40.448000
1732651540.448,Start Drawing,1,1,[[0.5]],1,2024-11-26T20:05:40.448000
1732651540.814,Stop Drawing,0,,,,2024-11-26T20:05:40.814000
1732651540.814,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:05:40.814000
1732651541.349,Start Drawing,1,,,,2024-11-26T20:05:41.349000
1732651541.349,Start Drawing,1,1,[[0.5]],,2024-11-26T20:05:41.349000
1732651541.87,Stop Drawing,0,,,,2024-11-26T20:05:41.870000
1732651541.87,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:05:41.870000
1732651545.339,Start Drawing,1,,,,2024-11-26T20:05:45.339000
1732651545.339,Start Drawing,1,1,[[0.5]],,2024-11-26T20:05:45.339000
1732651545.538,Stop Drawing,0,,,,2024-11-26T20:05:45.538000
1732651545.538,Stop Drawing,0,0,[[0.5]],,2024-11-26T20:05:45.538000
1732651549.543,Start Drawing,1,,,,2024-11-26T20:05:49.543000
1732651549.543,Start Drawing,1,1,[[0.5]],,2024-11-26T20:05:49.543000
1732651549.904,Stop Drawing,0,,,,2024-11-26T20:05:49.904000
1732651549.904,Stop Drawing,0,0,high,,2024-11-26T20:05:49.904000
1732651550.315,Start Drawing,1,,,,2024-11-26T20:05:50.315000
1732651550.315,Start Drawing,1,1,high,,2024-11-26T20:05:50.315000
1732651550.671,Stop Drawing,0,,,,2024-11-26T20:05:50.671000
1732651550.671,Stop Drawing,0,0,high,,2024-11-26T20:05:50.671000
1732651550.95,Start Drawing,1,,,,2024-11-26T20:05:50.950000
1732651550.95,Start Drawing,1,1,high,,2024-11-26T20:05:50.950000
1732651551.385,Stop Drawing,0,,,,2024-11-26T20:05:51.385000
1732651551.385,Stop Drawing,0,0,high,,2024-11-26T20:05:51.385000
1732651552.327,Start Drawing,1,,,,2024-11-26T20:05:52.327000
1732651552.327,Start Drawing,1,1,high,,2024-11-26T20:05:52.327000
1732651552.716,Stop Drawing,0,,,,2024-11-26T20:05:52.716000
1732651552.716,Stop Drawing,0,0,high,,2024-11-26T20:05:52.716000
1732651552.977,Start Drawing,1,,,,2024-11-26T20:05:52.977000
1732651552.977,Start Drawing,1,1,high,,2024-11-26T20:05:52.977000
1732651553.358,Stop Drawing,0,,,,2024-11-26T20:05:53.358000
1732651553.358,Stop Drawing,0,0,high,,2024-11-26T20:05:53.358000
1732651553.587,Start Drawing,1,,,,2024-11-26T20:05:53.587000
1732651553.587,Start Drawing,1,1,high,,2024-11-26T20:05:53.587000
1732651553.938,Stop Drawing,0,,,,2024-11-26T20:05:53.938000
1732651553.938,Stop Drawing,0,0,high,,2024-11-26T20:05:53.938000
1732651554.947,Changed Line Width to 19,0,,,,2024-11-26T20:05:54.947000
1732651554.947,Changed Line Width to 19,0,0,high,,2024-11-26T20:05:54.947000
1732651556.42,Changed Line Width to 13,0,,,,2024-11-26T20:05:56.420000
