1732655371.598,Reset Canvas,0,,,,2024-11-26T21:09:31.598000
1732655371.598,Reset Canvas,0,0,medium,,2024-11-26T21:09:31.598000
1732655371.598,Reset Canvas,0,0,[[0.5]],1,2024-11-26T21:09:31.598000
1732655372.626,Start Drawing,1,,,,2024-11-26T21:09:32.626000
1732655372.626,Start Drawing,1,1,[[0.5]],,2024-11-26T21:09:32.626000
1732655372.626,Start Drawing,1,1,[[0.5]],1,2024-11-26T21:09:32.626000
1732655373.025,Stop Drawing,0,,,,2024-11-26T21:09:33.025000
1732655373.025,Stop Drawing,0,0,[[0.5]],,2024-11-26T21:09:33.025000
1732655376.786,Start Drawing,1,,,,2024-11-26T21:09:36.786000
1732655376.786,Start Drawing,1,1,[[0.5]],,2024-11-26T21:09:36.786000
1732655377.171,Stop Drawing,0,,,,2024-11-26T21:09:37.171000
1732655377.171,Stop Drawing,0,0,[[0.5]],,2024-11-26T21:09:37.171000
1732655378.258,Start Drawing,1,,,,2024-11-26T21:09:38.258000
1732655378.258,Start Drawing,1,1,[[0.5]],,2024-11-26T21:09:38.258000
1732655379.004,Stop Drawing,0,,,,2024-11-26T21:09:39.004000
1732655379.004,Stop Drawing,0,0,[[0.5]],,2024-11-26T21:09:39.004000
1732655379.715,Start Drawing,1,,,,2024-11-26T21:09:39.715000
1732655379.715,Start Drawing,1,1,[[0.5]],,2024-11-26T21:09:39.715000
1732655380.155,Stop Drawing,0,,,,2024-11-26T21:09:40.155000
1732655380.155,Stop Drawing,0,0,[[0.5]],,2024-11-26T21:09:40.155000
